user_id,workspace_id,signup_date,days_since_signup,total_sessions,total_events,avg_session_duration_min,tasks_created,tasks_completed,boards_created,premium_features_used,last_active_date,is_power_user,is_at_risk_churn,cohort_month
U000277,WS002221,2025-06-29,185,8,119,12.2,22,14,2,0,2025-09-01,False,True,2025-06
U000278,WS000250,2024-10-15,442,6,27,8.3,47,34,1,0,2024-12-26,False,True,2024-10
U000279,WS001285,2024-05-03,607,14,122,9.9,38,22,2,0,2024-09-14,False,True,2024-05
U000280,WS000235,2024-08-14,504,14,140,12.1,23,17,2,0,2025-01-09,False,True,2024-08
U000281,WS000206,2024-07-25,524,14,28,13.6,41,20,4,0,2025-04-08,False,True,2024-07
U000282,WS002393,2025-05-15,230,5,109,9.5,37,29,4,0,2025-06-20,False,True,2025-05
U000283,WS001953,2025-09-05,117,1,25,6.8,7,3,1,0,2025-12-29,False,False,2025-09
U000284,WS002060,2024-06-21,558,1,7,7.2,6,2,1,0,2025-12-29,False,False,2024-06
U000285,WS002176,2025-11-06,55,1,6,5.6,7,4,0,0,2025-12-15,False,True,2025-11
U000286,WS000645,2024-11-29,397,30,591,15.0,62,50,15,1,2025-02-11,True,True,2024-11
U000287,WS000233,2025-09-23,99,31,327,31.2,88,76,10,0,2025-11-30,True,True,2025-09
U000288,WS002081,2025-04-13,262,3,132,10.5,16,12,4,0,2025-05-09,False,True,2025-04
U000289,WS000329,2024-11-19,407,32,566,43.4,233,184,6,4,2025-01-29,True,True,2024-11
U000290,WS000762,2025-10-20,72,1,33,4.0,4,1,1,0,2025-12-27,False,False,2025-10
U000291,WS000281,2025-06-23,191,48,301,13.5,19,12,3,0,2025-12-29,False,False,2025-06
U000292,WS002438,2025-08-06,147,13,139,11.7,21,14,2,0,2025-09-06,False,True,2025-08
U000293,WS000279,2025-01-14,351,5,75,11.1,37,28,3,0,2025-05-09,False,True,2025-01
U000294,WS000964,2025-10-14,78,47,419,18.3,47,28,4,0,2025-12-31,False,False,2025-10
U000295,WS001654,2025-12-04,27,3,46,4.0,4,2,1,0,2025-12-26,False,False,2025-12
U000296,WS000492,2025-07-24,160,4,30,9.7,9,2,1,0,2025-12-27,False,False,2025-07
U000297,WS002334,2024-01-01,730,1,3,3.3,0,0,1,0,2025-04-07,False,True,2024-01
U000298,WS001009,2025-08-24,129,18,222,12.2,41,28,2,2,2025-12-31,False,False,2025-08
U000299,WS002372,2025-10-19,73,44,98,16.6,24,14,4,0,2025-12-25,False,False,2025-10
U000300,WS002436,2024-04-22,618,0,11,5.9,2,0,1,0,2024-09-18,False,True,2024-04
U000301,WS000163,2024-09-22,465,48,232,24.1,118,102,16,0,2025-04-17,True,True,2024-09
U000302,WS000336,2025-05-28,217,2,46,6.7,0,0,1,0,2025-12-26,False,False,2025-05
U000303,WS001718,2024-11-06,420,20,271,21.8,91,57,11,1,2025-06-13,True,True,2024-11
U000304,WS002391,2024-10-03,454,8,44,11.6,32,22,4,0,2025-01-16,False,True,2024-10
U000305,WS002316,2024-12-29,367,1,48,8.4,9,4,0,0,2025-12-28,False,False,2024-12
U000306,WS002142,2024-04-27,613,10,79,15.6,42,31,2,0,2024-10-17,False,True,2024-04
U000307,WS001296,2024-07-11,538,9,28,17.2,17,13,2,2,2025-02-04,False,True,2024-07
U000308,WS001069,2024-05-05,605,13,118,14.5,39,24,4,0,2024-07-14,False,True,2024-05
U000309,WS000837,2024-01-31,700,50,382,29.6,281,211,17,0,2025-02-16,True,True,2024-01
U000310,WS001287,2025-03-05,301,57,563,23.1,114,81,11,0,2025-05-01,True,True,2025-03
U000311,WS000978,2025-04-29,246,2,10,5.6,4,2,0,0,2025-09-06,False,True,2025-04
U000312,WS001088,2024-03-17,654,5,106,16.0,24,16,1,0,2024-07-10,False,True,2024-03
U000313,WS001622,2025-11-04,57,2,6,6.4,6,2,0,0,2025-12-03,False,True,2025-11
U000314,WS000537,2025-05-11,234,28,230,41.7,126,77,10,0,2025-06-07,True,True,2025-05
U000315,WS001229,2025-04-27,248,41,414,9.5,13,7,2,0,2025-12-28,False,False,2025-04
U000316,WS001873,2025-10-25,67,18,127,9.4,33,25,4,0,2025-12-27,False,False,2025-10
U000317,WS001296,2024-03-04,667,0,11,5.2,0,0,0,0,2024-07-28,False,True,2024-03
U000318,WS000298,2024-07-02,547,3,57,17.6,44,30,3,0,2024-07-20,False,True,2024-07
U000319,WS000039,2025-08-04,149,1,6,3.9,6,1,1,0,2025-11-20,False,True,2025-08
U000320,WS001878,2025-12-04,27,5,26,8.2,1,0,0,0,2025-12-29,False,False,2025-12
U000321,WS002307,2024-12-30,366,6,42,7.0,5,2,1,0,2025-12-28,False,False,2024-12
U000322,WS000410,2025-07-28,156,33,185,8.3,20,12,4,2,2025-12-27,False,False,2025-07
U000323,WS000301,2025-12-26,5,31,88,11.4,12,7,4,0,2025-12-30,False,False,2025-12
U000324,WS002203,2025-11-26,35,31,58,17.4,18,10,1,0,2025-12-29,False,False,2025-11
U000325,WS000874,2024-03-05,666,1,7,7.1,5,1,0,0,2024-07-30,False,True,2024-03
U000326,WS002073,2025-11-06,55,1,12,3.2,3,1,1,0,2025-12-05,False,True,2025-11
U000327,WS001087,2024-12-20,376,5,99,17.3,28,16,4,0,2025-06-17,False,True,2024-12
U000328,WS000543,2025-10-18,74,23,245,19.3,46,34,2,0,2025-12-26,False,False,2025-10
U000329,WS001430,2024-10-16,441,2,12,5.9,0,0,0,0,2025-02-19,False,True,2024-10
U000330,WS000282,2024-08-20,498,9,40,11.8,43,29,2,0,2024-10-18,False,True,2024-08
U000331,WS001001,2024-01-10,721,36,379,15.6,166,108,6,1,2024-06-24,True,True,2024-01
U000332,WS001514,2024-07-23,526,163,1859,43.6,144,93,8,3,2025-12-28,True,False,2024-07
U000333,WS001168,2025-12-16,15,9,35,3.6,9,4,0,0,2025-12-31,False,False,2025-12
U000334,WS000647,2024-12-08,388,1,3,8.6,3,1,1,0,2025-05-20,False,True,2024-12
U000335,WS001795,2025-11-04,57,30,458,14.3,26,19,3,0,2025-12-25,False,False,2025-11
U000336,WS002226,2025-11-21,40,7,35,7.1,9,3,1,0,2025-12-30,False,False,2025-11
U000337,WS001240,2024-06-23,556,3,33,10.8,48,29,4,0,2024-07-12,False,True,2024-06
U000338,WS002167,2025-08-28,125,2,6,5.5,3,1,1,0,2025-11-25,False,True,2025-08
U000339,WS000033,2025-07-06,178,1,12,7.0,4,2,1,0,2025-10-25,False,True,2025-07
U000340,WS002272,2024-01-31,700,5,33,17.5,32,21,2,0,2024-07-21,False,True,2024-01
U000341,WS001227,2024-06-10,569,30,264,19.6,153,107,7,1,2025-04-04,True,True,2024-06
U000342,WS000425,2025-05-02,243,3,63,14.1,13,8,3,0,2025-05-29,False,True,2025-05
U000343,WS000551,2025-07-18,166,2,11,4.1,7,2,1,0,2025-12-26,False,False,2025-07
U000344,WS001084,2025-02-01,333,2,3,8.8,2,0,0,0,2025-05-29,False,True,2025-02
U000345,WS000473,2025-02-12,322,41,451,13.0,44,31,2,1,2025-12-26,False,False,2025-02
U000346,WS000439,2025-11-28,33,31,360,18.4,33,23,2,0,2025-12-30,False,False,2025-11
U000347,WS002267,2025-10-26,66,59,970,44.0,251,193,9,0,2025-12-28,True,False,2025-10
U000348,WS000637,2025-10-08,84,3,12,9.4,6,2,0,0,2025-12-29,False,False,2025-10
U000349,WS001116,2025-10-05,87,5,11,8.0,6,2,1,0,2025-12-27,False,False,2025-10
U000350,WS001155,2024-08-05,513,15,114,11.7,12,8,2,0,2025-12-25,False,False,2024-08
U000351,WS002478,2024-10-04,453,10,38,19.2,33,19,2,0,2025-04-27,False,True,2024-10
U000352,WS000863,2024-09-23,464,35,451,10.7,46,28,1,2,2025-12-28,False,False,2024-09
U000353,WS001405,2024-04-11,629,1,14,4.4,2,1,1,0,2024-06-03,False,True,2024-04
U000354,WS000834,2025-08-18,135,22,283,8.6,47,35,4,0,2025-12-26,False,False,2025-08
U000355,WS001082,2024-05-01,609,3,65,16.9,35,25,4,0,2025-02-25,False,True,2024-05
U000356,WS002071,2024-08-10,508,1,10,9.0,3,1,1,0,2024-11-17,False,True,2024-08
U000357,WS002002,2024-11-28,398,2,3,7.9,7,3,1,0,2025-02-12,False,True,2024-11
U000358,WS001029,2024-03-30,641,58,479,33.5,73,49,19,0,2025-03-28,True,True,2024-03
U000359,WS000209,2024-06-02,577,6,84,8.5,47,34,4,0,2025-03-20,False,True,2024-06
U000360,WS000379,2024-09-03,484,11,88,12.0,35,25,2,0,2025-08-27,False,True,2024-09
U000361,WS001735,2025-08-18,135,48,392,14.8,37,29,2,0,2025-12-26,False,False,2025-08
U000362,WS001134,2024-09-11,476,8,85,9.9,29,16,4,0,2025-05-27,False,True,2024-09
U000363,WS000181,2025-03-26,280,9,117,8.4,17,12,2,0,2025-04-10,False,True,2025-03
U000364,WS000015,2025-08-27,126,123,505,36.4,69,47,7,0,2025-12-28,True,False,2025-08
U000365,WS001367,2025-12-18,13,34,138,10.9,29,18,3,0,2025-12-27,False,False,2025-12
U000366,WS000536,2024-02-27,673,9,13,4.6,6,2,1,0,2025-12-25,False,False,2024-02
U000367,WS001073,2025-02-04,330,3,76,15.4,18,11,1,0,2025-09-19,False,True,2025-02
U000368,WS000662,2024-10-08,449,0,2,7.3,8,4,1,0,2025-05-01,False,True,2024-10
U000369,WS001810,2024-03-24,647,3,61,18.7,18,13,1,0,2024-11-06,False,True,2024-03
U000370,WS002260,2025-04-19,256,63,1660,33.3,93,72,9,1,2025-12-27,True,False,2025-04
U000371,WS001752,2025-06-19,195,19,465,9.7,33,22,2,0,2025-12-30,False,False,2025-06
U000372,WS002298,2024-09-10,477,10,44,8.0,45,33,1,0,2025-05-23,False,True,2024-09
U000373,WS000040,2024-11-12,414,14,50,9.6,18,10,1,0,2025-09-17,False,True,2024-11
U000374,WS000459,2024-12-08,388,195,1447,30.0,188,160,8,0,2025-12-27,True,False,2024-12
U000375,WS000309,2024-02-16,684,126,1878,32.1,265,190,8,1,2025-12-26,True,False,2024-02
U000376,WS000611,2024-07-20,529,9,133,12.7,16,8,1,0,2025-04-06,False,True,2024-07
U000377,WS002235,2025-07-13,171,4,49,6.2,7,2,1,0,2025-12-27,False,False,2025-07
U000378,WS000148,2024-03-21,650,9,21,5.7,8,4,1,0,2025-12-25,False,False,2024-03
U000379,WS001513,2024-06-15,564,29,207,32.7,174,122,19,5,2025-08-13,True,True,2024-06
U000380,WS002386,2024-11-03,423,1,13,8.2,6,2,1,0,2024-12-28,False,True,2024-11
U000381,WS002264,2025-04-18,257,20,160,19.3,18,10,1,0,2025-12-28,False,False,2025-04
U000382,WS000607,2024-09-26,461,3,136,18.2,20,14,3,0,2025-05-06,False,True,2024-09
U000383,WS001761,2024-07-11,538,4,64,19.3,19,11,4,0,2024-07-30,False,True,2024-07
U000384,WS000523,2025-07-08,176,5,85,14.5,16,10,4,1,2025-07-16,False,True,2025-07
U000385,WS000172,2025-09-17,105,25,321,8.3,12,6,3,0,2025-12-30,False,False,2025-09
U000386,WS001263,2024-11-26,400,14,40,15.1,42,28,3,0,2025-03-09,False,True,2024-11
U000387,WS001494,2024-02-02,698,11,138,12.7,40,30,2,0,2024-02-27,False,True,2024-02
U000388,WS000164,2024-10-15,442,1,12,5.1,1,0,0,0,2025-01-08,False,True,2024-10
U000389,WS001466,2024-01-29,702,3,15,17.6,45,24,2,0,2025-01-30,False,True,2024-01
U000390,WS000861,2025-06-01,213,125,1760,42.5,298,226,7,0,2025-12-31,True,False,2025-06
U000391,WS001023,2024-07-22,527,7,114,11.3,23,15,4,0,2024-11-03,False,True,2024-07
U000392,WS000422,2025-03-14,292,12,21,15.3,27,15,3,0,2025-04-09,False,True,2025-03
U000393,WS001449,2025-01-01,364,2,10,8.1,1,0,0,0,2025-05-21,False,True,2025-01
U000394,WS002294,2025-03-18,288,11,16,10.2,11,6,4,0,2025-08-28,False,True,2025-03
U000395,WS001665,2025-10-23,69,13,108,20.0,36,24,1,0,2025-11-20,False,True,2025-10
U000396,WS000634,2024-10-27,430,2,5,3.2,3,1,1,0,2025-04-15,False,True,2024-10
U000397,WS000970,2024-09-18,469,13,52,16.1,18,13,3,2,2025-07-04,False,True,2024-09
U000398,WS000666,2025-01-01,364,34,295,38.3,127,83,12,1,2025-03-21,True,True,2025-01
U000399,WS000726,2024-02-10,690,6,103,19.7,44,34,1,0,2024-03-26,False,True,2024-02
U000400,WS001689,2024-12-31,365,6,128,11.3,41,23,2,0,2025-07-28,False,True,2024-12
U000401,WS000102,2025-08-28,125,47,182,13.0,41,31,2,0,2025-12-26,False,False,2025-08
U000402,WS000735,2025-08-25,128,8,92,9.6,37,25,2,0,2025-11-20,False,True,2025-08
U000403,WS001361,2025-11-24,37,13,134,10.6,26,15,3,2,2025-12-21,False,False,2025-11
U000404,WS001687,2025-11-10,51,34,353,18.4,13,9,4,0,2025-12-27,False,False,2025-11
U000405,WS001017,2025-11-28,33,107,1546,35.2,178,150,5,0,2025-12-25,True,False,2025-11
U000406,WS001093,2024-01-03,728,4,39,10.8,39,26,1,0,2025-01-28,False,True,2024-01
U000407,WS000653,2024-01-21,710,11,85,9.7,11,6,3,0,2024-11-25,False,True,2024-01
U000408,WS000443,2025-03-19,287,0,7,9.3,1,0,1,0,2025-08-25,False,True,2025-03
U000409,WS001567,2025-07-01,183,2,8,3.5,9,2,0,0,2025-09-03,False,True,2025-07
U000410,WS000159,2024-04-18,622,1,13,9.4,4,1,0,0,2024-08-20,False,True,2024-04
U000411,WS001928,2025-12-26,5,50,829,39.4,285,212,15,1,2025-12-25,True,False,2025-12
U000412,WS000912,2025-02-04,330,30,342,13.0,43,26,3,0,2025-12-27,False,False,2025-02
U000413,WS000818,2025-09-29,93,14,304,10.5,28,16,1,0,2025-12-26,False,False,2025-09
U000414,WS001886,2025-06-23,191,46,478,25.3,221,142,10,0,2025-08-15,True,True,2025-06
U000415,WS001433,2025-05-23,222,48,288,13.7,41,29,3,0,2025-12-31,False,False,2025-05
U000416,WS001251,2024-12-19,377,43,371,10.7,18,12,4,0,2025-12-30,False,False,2024-12
U000417,WS000933,2024-10-21,436,1,8,8.2,4,2,0,0,2025-01-06,False,True,2024-10
U000418,WS000914,2024-04-12,628,39,191,37.8,187,146,9,1,2024-05-05,True,True,2024-04
U000419,WS000097,2025-02-19,315,131,689,39.7,161,133,15,0,2025-12-26,True,False,2025-02
U000420,WS000792,2025-05-13,232,8,63,14.5,20,13,3,0,2025-10-23,False,True,2025-05
U000421,WS001633,2025-11-23,38,43,487,15.4,11,6,4,0,2025-12-30,False,False,2025-11
U000422,WS001345,2024-07-03,546,196,787,36.5,191,122,5,1,2025-12-28,True,False,2024-07
U000423,WS001142,2024-08-08,510,2,1,8.4,2,1,1,0,2025-07-19,False,True,2024-08
U000424,WS000285,2025-05-21,224,1,9,9.3,7,2,1,0,2025-09-11,False,True,2025-05
U000425,WS001144,2024-12-13,383,1,14,7.0,3,1,0,0,2025-07-14,False,True,2024-12
U000426,WS001439,2025-01-02,363,7,20,8.9,2,1,0,0,2025-12-30,False,False,2025-01
U000427,WS002087,2025-07-24,160,7,34,14.3,34,23,4,0,2025-10-30,False,True,2025-07
U000428,WS001638,2025-07-29,155,37,69,17.7,34,26,2,0,2025-12-27,False,False,2025-07
U000429,WS002197,2024-02-23,677,1,14,3.9,8,2,0,0,2024-04-09,False,True,2024-02
U000430,WS001357,2025-01-29,336,1,13,9.5,6,3,1,0,2025-02-06,False,True,2025-01
U000431,WS000114,2025-01-18,347,0,13,6.7,9,5,0,0,2025-08-07,False,True,2025-01
U000432,WS000473,2025-01-12,353,12,101,16.4,47,25,1,0,2025-04-02,False,True,2025-01
U000433,WS001070,2024-12-05,391,5,58,11.4,10,6,2,0,2025-08-25,False,True,2024-12
U000434,WS000732,2025-08-13,140,7,39,17.5,44,23,1,0,2025-10-08,False,True,2025-08
U000435,WS002379,2025-03-30,276,4,28,7.6,6,2,1,0,2025-12-30,False,False,2025-03
U000436,WS001088,2024-10-02,455,100,872,35.2,56,41,6,4,2025-12-29,True,False,2024-10
U000437,WS000157,2025-04-03,272,190,812,26.1,285,246,9,0,2025-12-29,True,False,2025-04
U000438,WS000445,2025-03-08,298,5,30,10.7,43,33,2,0,2025-10-07,False,True,2025-03
U000439,WS002444,2024-05-04,606,1,6,7.6,2,0,1,0,2024-07-10,False,True,2024-05
U000440,WS001780,2025-10-26,66,11,474,12.9,39,23,2,0,2025-12-29,False,False,2025-10
U000441,WS001416,2025-10-22,70,131,727,15.0,53,34,6,4,2025-12-31,True,False,2025-10
U000442,WS001285,2024-07-07,542,37,159,26.6,151,108,12,1,2025-02-08,True,True,2024-07
U000443,WS001788,2025-07-24,160,7,7,9.7,2,0,0,0,2025-12-30,False,False,2025-07
U000444,WS002484,2025-02-09,325,7,136,18.5,17,11,2,0,2025-05-19,False,True,2025-02
U000445,WS002095,2024-02-12,688,37,231,27.9,174,107,17,0,2025-08-03,True,True,2024-02
U000446,WS000474,2025-03-13,293,8,87,17.9,15,8,1,0,2025-09-03,False,True,2025-03
U000447,WS001578,2025-10-01,91,156,1825,36.3,106,70,14,1,2025-12-26,True,False,2025-10
U000448,WS002362,2024-06-29,550,90,1064,33.5,100,82,11,1,2025-12-31,True,False,2024-06
U000449,WS000779,2024-09-20,467,1,33,8.9,5,2,1,0,2025-12-26,False,False,2024-09
U000450,WS001044,2024-12-15,381,14,92,9.1,35,24,4,0,2025-03-29,False,True,2024-12
U000451,WS000182,2024-12-23,373,46,218,24.1,296,232,14,5,2025-09-26,True,True,2024-12
U000452,WS001787,2024-02-25,675,8,109,14.0,26,19,2,0,2024-09-10,False,True,2024-02
U000453,WS000007,2024-02-18,682,9,39,17.6,33,22,2,0,2024-03-31,False,True,2024-02
U000454,WS002130,2024-01-31,700,0,4,4.8,9,3,0,0,2024-05-12,False,True,2024-01
U000455,WS002206,2024-04-21,619,14,25,11.0,44,32,1,0,2024-07-01,False,True,2024-04
U000456,WS000808,2024-03-29,642,14,60,12.8,30,16,3,0,2025-06-02,False,True,2024-03
U000457,WS001492,2024-02-01,699,10,74,18.3,31,19,4,0,2024-04-29,False,True,2024-02
U000458,WS001767,2025-03-19,287,35,280,16.2,18,14,3,0,2025-12-30,False,False,2025-03
U000459,WS000287,2024-08-16,502,51,579,44.8,292,218,6,0,2025-02-26,True,True,2024-08
U000460,WS001353,2025-11-02,59,1,8,4.9,6,3,0,0,2025-12-06,False,True,2025-11
U000461,WS001286,2025-12-20,11,30,54,16.0,25,12,3,0,2025-12-25,False,False,2025-12
U000462,WS000511,2025-01-21,344,33,239,17.6,37,21,3,0,2025-12-29,False,False,2025-01
U000463,WS001231,2024-10-13,444,1,12,3.3,7,2,1,0,2024-11-01,False,True,2024-10
U000464,WS002078,2024-12-02,394,9,98,10.0,33,21,4,0,2025-09-07,False,True,2024-12
U000465,WS001267,2025-04-18,257,85,1245,41.4,216,146,19,1,2025-12-27,True,False,2025-04
U000466,WS001673,2025-05-25,220,21,315,10.7,22,16,2,0,2025-12-30,False,False,2025-05
U000467,WS001337,2025-09-15,107,22,292,18.2,10,7,4,0,2025-12-28,False,False,2025-09
U000468,WS001649,2025-02-20,314,18,482,16.3,36,18,4,0,2025-12-25,False,False,2025-02
U000469,WS001212,2025-04-25,250,4,24,3.1,0,0,0,0,2025-12-29,False,False,2025-04
U000470,WS002271,2024-05-18,592,21,558,18.1,82,49,6,0,2025-07-14,True,True,2024-05
U000471,WS000522,2025-09-05,117,165,1821,37.2,240,212,18,1,2025-12-26,True,False,2025-09
U000472,WS000786,2024-05-28,582,5,30,7.3,7,2,0,0,2025-12-29,False,False,2024-05
U000473,WS001723,2025-07-03,181,178,1524,34.5,272,180,7,5,2025-12-28,True,False,2025-07
U000474,WS001553,2025-07-23,161,15,470,13.0,21,13,3,0,2025-12-25,False,False,2025-07
U000475,WS000713,2024-07-28,521,40,217,14.9,42,22,2,2,2025-12-28,False,False,2024-07
U000476,WS002332,2025-01-01,364,4,22,10.6,11,6,4,0,2025-05-29,False,True,2025-01
U000477,WS001233,2024-03-13,658,1,5,3.6,7,3,0,0,2024-03-29,False,True,2024-03
U000478,WS001664,2024-09-27,460,0,7,9.2,8,3,1,0,2024-11-16,False,True,2024-09
U000479,WS002245,2025-04-15,260,2,9,8.0,5,2,0,0,2025-08-11,False,True,2025-04
U000480,WS000002,2025-03-08,298,4,82,15.0,20,12,4,0,2025-10-25,False,True,2025-03
U000481,WS001245,2024-10-28,429,12,43,17.8,25,12,2,0,2025-01-12,False,True,2024-10
U000482,WS001176,2025-10-22,70,17,98,15.3,26,18,3,0,2025-12-25,False,False,2025-10
U000483,WS000861,2025-07-26,158,6,113,12.8,42,32,1,0,2025-09-23,False,True,2025-07
U000484,WS001761,2025-07-24,160,47,396,13.5,19,10,2,0,2025-12-28,False,False,2025-07
U000485,WS002376,2025-12-17,14,6,24,7.3,3,1,0,0,2025-12-27,False,False,2025-12
U000486,WS002485,2025-11-26,35,50,396,33.2,244,167,5,1,2025-12-22,True,False,2025-11
U000487,WS001320,2024-07-09,540,3,28,5.4,7,3,1,0,2025-12-25,False,False,2024-07
U000488,WS001905,2025-06-12,202,13,38,16.7,18,10,2,0,2025-09-07,False,True,2025-06
U000489,WS001810,2025-10-16,76,5,15,6.7,6,2,0,0,2025-12-31,False,False,2025-10
U000490,WS001812,2025-02-10,324,14,53,13.8,10,7,2,0,2025-02-21,False,True,2025-02
U000491,WS000876,2025-01-22,343,1,8,9.9,3,1,1,0,2025-02-10,False,True,2025-01
U000492,WS002094,2025-02-22,312,36,484,18.8,176,125,16,1,2025-06-08,True,True,2025-02
U000493,WS001939,2025-01-15,350,18,416,36.7,256,222,13,1,2025-03-27,True,True,2025-01
U000494,WS000696,2025-04-07,268,28,220,23.2,146,95,12,0,2025-10-17,True,True,2025-04
U000495,WS000348,2024-07-12,537,38,574,21.9,193,118,7,0,2025-04-24,True,True,2024-07
U000496,WS001163,2025-01-05,360,17,543,44.9,139,86,7,0,2025-08-29,True,True,2025-01
U000497,WS002112,2024-06-19,560,40,190,12.1,29,21,4,2,2025-12-26,False,False,2024-06
U000498,WS001373,2024-01-06,725,23,299,21.9,270,168,11,1,2025-03-11,True,True,2024-01
U000499,WS000383,2025-03-22,284,7,87,19.7,27,14,2,0,2025-08-20,False,True,2025-03
U000500,WS000963,2025-06-17,197,8,84,12.6,47,32,1,0,2025-07-04,False,True,2025-06
U000501,WS001272,2025-06-13,201,33,475,13.1,20,13,4,0,2025-12-25,False,False,2025-06
U000502,WS000921,2024-08-24,494,6,86,8.6,45,23,3,0,2024-11-12,False,True,2024-08
U000503,WS000816,2024-01-25,706,12,15,18.8,20,14,4,0,2024-05-09,False,True,2024-01
U000504,WS000604,2025-03-23,283,37,228,32.7,202,167,6,1,2025-07-28,True,True,2025-03
U000505,WS000101,2025-06-13,201,6,44,9.1,3,1,0,0,2025-12-26,False,False,2025-06
U000506,WS000190,2025-11-30,31,8,10,8.1,3,1,1,0,2025-12-30,False,False,2025-11
U000507,WS001003,2024-01-12,719,31,355,40.0,238,166,11,0,2024-03-21,True,True,2024-01
U000508,WS001947,2025-09-21,101,27,56,8.7,48,24,1,0,2025-12-26,False,False,2025-09
U000509,WS000299,2025-01-15,350,10,93,18.0,47,27,4,0,2025-09-06,False,True,2025-01
U000510,WS001866,2024-01-27,704,30,70,19.4,21,12,2,1,2025-12-31,False,False,2024-01
U000511,WS001698,2024-01-30,701,11,18,17.8,48,34,2,0,2025-04-07,False,True,2024-01
U000512,WS002358,2025-07-03,181,44,182,12.3,30,22,2,0,2025-12-31,False,False,2025-07
U000513,WS000797,2025-11-07,54,14,34,12.8,46,27,4,0,2025-12-17,False,False,2025-11
U000514,WS001573,2025-05-04,241,30,243,13.5,20,10,1,0,2025-12-31,False,False,2025-05
U000515,WS002025,2024-05-17,593,1,12,10.0,3,1,0,0,2025-02-20,False,True,2024-05
U000516,WS001637,2024-12-06,390,6,145,16.2,48,30,1,0,2025-03-17,False,True,2024-12
U000517,WS001000,2024-06-29,550,23,472,23.9,214,189,7,1,2025-04-11,True,True,2024-06
U000518,WS000605,2024-11-26,400,1,6,8.9,3,1,0,0,2025-09-11,False,True,2024-11
U000519,WS000023,2025-11-08,53,11,63,10.0,28,18,4,0,2025-11-24,False,True,2025-11
U000520,WS000437,2024-10-29,428,1,10,5.9,5,2,1,0,2024-11-26,False,True,2024-10
U000521,WS001742,2024-06-08,571,12,134,15.6,45,30,3,0,2025-08-12,False,True,2024-06
U000522,WS000897,2025-11-18,43,41,134,19.8,41,20,4,0,2025-12-31,False,False,2025-11
U000523,WS000721,2024-03-18,653,0,9,7.5,0,0,1,0,2024-08-27,False,True,2024-03
U000524,WS002122,2025-12-28,3,4,33,6.3,9,4,0,0,2025-12-28,False,False,2025-12
U000525,WS001903,2024-12-21,375,0,8,5.6,1,0,1,0,2025-06-09,False,True,2024-12
U000526,WS000206,2025-02-03,331,7,51,10.6,39,26,1,0,2025-05-24,False,True,2025-02
U000527,WS002284,2025-08-21,132,12,44,16.2,47,32,2,0,2025-09-28,False,True,2025-08
U000528,WS001021,2024-04-18,622,35,115,14.9,45,23,2,1,2025-12-29,False,False,2024-04
U000529,WS000498,2025-04-20,255,2,12,8.7,6,2,0,0,2025-05-28,False,True,2025-04
U000530,WS001870,2024-11-21,405,11,102,14.7,38,23,3,0,2025-07-04,False,True,2024-11
U000531,WS000547,2025-07-19,165,1,12,5.0,4,1,0,0,2025-10-23,False,True,2025-07
U000532,WS001904,2025-03-12,294,1,13,5.6,2,1,1,0,2025-08-22,False,True,2025-03
U000533,WS002176,2025-11-05,56,5,97,19.4,49,35,3,0,2025-12-01,False,True,2025-11
U000534,WS002290,2024-04-11,629,10,65,17.5,46,31,1,0,2025-05-19,False,True,2024-04
U000535,WS002439,2024-02-12,688,8,96,11.5,44,32,2,0,2024-03-15,False,True,2024-02
U000536,WS001300,2025-07-04,180,43,193,13.6,29,23,4,0,2025-12-25,False,False,2025-07
U000537,WS001813,2025-03-02,304,11,109,13.0,11,5,2,0,2025-07-02,False,True,2025-03
U000538,WS002068,2024-02-21,679,12,138,12.5,28,14,1,0,2024-11-20,False,True,2024-02
U000539,WS001748,2025-07-16,168,22,185,28.5,238,175,15,5,2025-10-18,True,True,2025-07
U000540,WS002245,2024-04-25,615,14,64,17.2,30,22,1,0,2025-03-02,False,True,2024-04
U000541,WS001827,2025-05-12,233,43,442,11.7,48,29,2,0,2025-12-30,False,False,2025-05
U000542,WS000652,2024-12-13,383,2,7,6.6,2,0,0,0,2025-12-26,False,False,2024-12
U000543,WS001945,2024-12-23,373,0,3,6.1,2,0,0,0,2025-03-03,False,True,2024-12
U000544,WS001844,2025-06-02,212,178,1053,22.5,73,44,19,0,2025-12-31,True,False,2025-06
